ticker,long_term_projected_earnings_growth
F000000DUV,6.650362
F00000LOG3,9.292544
F00000OTJO,10.036667
0P0000TZLC,6.8027453
F0000000LG,9.712681
F00000W6D6,9.855447
F00000SFE6,9.217171
F00000WHOE,5.8940268
F00000VUUZ,13.2597685
F00000VT26,7.8035445
F000013T2R,10.328301
F00000TVH1,9.853763
F00000X4DV,7.467395
F00000VCU9,9.108919
F00000XZK1,11.595096
F00000VBFW,7.6966105
F000001ZX7,8.772429
F00000XIAT,8.691533
F00000OZTQ,9.098628
F0GBR067HA,9.834867
F0GBR04F8U,12.8941555
F00000QLBB,7.6663666
F0GBR04AY3,14.149362
F000001WE2,7.2439156
F00000JUHN,8.537928
0P0000N69U,7.195696
F000011HXO,7.820322
0P00015GSM,5.8571844
F000000LGG,13.026946
0P0000G5SP,12.365817
F00000YX7B,8.956968
F00000SX2F,8.401961
F00000QIT6,11.2338505
F00000OLCD,13.51624
F0GBR04AYS,11.362778
F000002NQE,14.033434
0P0001AE26,28.813484
F00000Y4HV,10.401398
F00000TH36,7.4805093
F00000X5SQ,11.683546
F00000S86T,9.110228
F00000PBK9,11.174396
0P00016SCX,13.300804
0P0001CKPJ,9.37357
0P0001039B,15.34775
F00000H3UE,16.013086
F00000VYA4,16.335167
F00000P0HK,8.969596
F0GBR04RQ0,6.939401
F00000ZEDI,11.136193
F00000JYBO,10.836482
F0GBR04FR7,9.744571
0P0000ZOVU,6.8886914
F00000Q0NJ,7.958128
F00000Q1P1,7.377417
F00000QNUD,21.152628
F0GBR04CPS,6.02221
F000011S3F,11.382928
0P0000MEHW,9.503821
F0GBR06TLY,8.782303
F00000SBWH,9.003716
F000013ES7,7.176761
0P0000JW3B,7.8999033
0P0001618J,4.662439
F00000XXV9,12.678482
F00000PGKC,9.734495
F0GBR04S8V,6.438711
F0GBR06MIL,8.807934
F000001VP6,11.555649
F0000139QW,12.804457
F00000JYZH,9.723445
F0GBR04CJ4,7.4877644
F0000001Y6,11.027753
F00000MO92,8.692649
0P0000HYB5,7.229252
F00000WVPF,9.7837
F00000HHG2,10.375891
F00000SFIM,5.3691063
F0GBR04W5T,11.003461
F00000H06C,8.543811
0P000197S9,8.975962
0P0000HYC9,9.298757
0P0000NBFO,13.236799
F00000N4DR,9.994289
F00000QLND,7.9031506
0P0000M7ZY,6.369818
F00000MWJX,9.19155
0P0000OOC0,11.227947
0P00015EIH,9.410377
F00000SK12,10.266216
0P00013BBI,9.342128
0P00013LPP,8.88218
F00000M9AX,9.906782
F00000WYIE,8.283059
F00000OWOT,9.111213
F00000OL12,7.722056
F00000TFH8,9.960722
F0GBR04DCE,8.535971
F0GBR052JL,11.606555
F00000W83X,8.64271
F00000OZHM,10.199255
F00000XAFH,17.964128
0P00011NM5,9.177713
F000003WU9,15.170369
0P000151TU,13.708803
F000014I6C,9.623811
F0000002PC,9.865657
F000001AKO,9.087954
F00000OOFC,9.851799
F0GBR06FYC,12.985613
0P00017T4E,11.077911
0P000151TP,12.020703
F00000SCLA,10.469444
0P00016L8N,9.003927
F00000MJ3H,8.443274
F00000YF3Y,15.27437
F00000OXKW,17.24507
0P000132CG,8.609143
0P0000TGHX,8.780951
F0000025P0,11.861092
F000014F0B,13.647937
0P0001BL0M,9.861708
F00000UICK,8.862378
0P000147E9,8.23422
0P000157DU,12.722865
F00000Y63Y,9.05806
F00000J88C,13.813964
F00000MYM8,10.396539
F00000WB7A,9.067232
F0GBR04SC3,9.188214
F00000YSYF,9.127289
F0GBR04RS2,8.648647
F00000W7D0,9.703409
F00000ZKWG,10.601416
F00000ZG5H,10.847724
F00000JOD1,8.030251
F000014HIO,7.7759933
0P0000N6IP,9.674419
F00000Y7T3,6.8775945
F000000DJH,25.453056
0P00016Z7J,9.489334
0P0001FAH4,8.6886
F00000OO58,10.394238
F00000OB1F,6.716223
F00000H56B,32.73089
0P00017NJM,5.7597065
F00000UH72,8.215765
F00000Z3TK,8.915227
0P00014JN5,8.468232
F00000P5TD,8.724313
F00000OTUD,8.833845
F00000QG19,8.763321
F00000W1S5,9.017644
F000002EWJ,9.15666
F00000OZTY,7.442279
F00000WE1D,4.3707066
F000010L3O,19.585653
0P00012N03,19.70396
F00000LS41,15.712187
F00000MWSK,8.86818
F000004669,8.350682
F00000GVNO,6.98531
0P0001032E,8.546895
F00000Y4IZ,10.9796915
F00000OU9I,15.971123
F00000ZDWO,10.488083
F00000VY9Z,13.533237
F00000XXI5,9.635359
F000001K2E,8.259497
F000001T3N,12.960821
F00000H3UN,15.909524
F0GBR069OV,8.50758
F00000MNLV,9.811261
F00000WFQR,9.427095
F00000YSX8,13.239719
0P0000Z1FM,9.839008
F00000WPV9,7.694665
F00001100P,6.5456424
0P00015TTI,7.9180417
0P0000WJ76,8.666722
F00000S6FS,12.198413
F00000P8TR,10.4080305
F00000VCUE,9.289335
F00000XHEZ,12.45734
0P000173AC,9.369085
F00000ZY66,8.036156
F000002JGN,8.289449
F00000OUPN,9.094196
F00000YWGR,10.745516
F0GBR06TQP,12.340585
F00000MVQ5,14.0441675
F0GBR04AOM,13.187498
F00000OUIQ,8.56188
F00000YDBN,8.947135
0P0001BSUO,8.88341
F00000YE5O,10.524893
0P00015TAG,7.317786
0P0001AM89,9.953499
0P00001QAF,9.512914
F00000HGSO,18.612112
F000004622,8.647672
0P00012SKS,19.587666
F0GBR04AIU,9.566289
F00000WVQS,11.537509
F0GBR04T1Z,7.168117
F00000OB16,7.103622
F00000TG39,18.18249
F00000XLC8,8.039326
F00000UISB,11.283828
F000001EZR,5.2711344
F000003W5P,8.469422
F0GBR05XGP,10.298296
F000014GG8,10.370643
F00000W9XC,9.575257
F00000ZISC,5.9482703
F000002MLW,8.818503
0P0000N68O,11.251924
F00000QO9Y,13.938212
F0GBR06U6V,22.062744
F00000OBVN,11.799043
F0GBR06IE7,13.548931
0P00000I60,7.7050204
F00000YGNP,7.9627833
F00000SGH6,11.469467
F000002X9Y,9.486653
F00000P0TU,8.105647
0P0000TXJL,10.138855
F00000OU8J,9.008139
F00000X3BN,9.852173
F00000PR38,10.637123
0P0001AO1Q,8.41307
F000002IQM,6.7816577
0P0000N9CT,8.800191
F00000PTYC,10.358553
F00000QSAV,11.023408
0P00011NAE,14.81869
0P0000TIYO,7.8070765
0P00016SUW,7.1396008
F00000VUJF,11.358471
F0GBR059XZ,8.130808
F00000QDS9,7.725125
F00000X1YE,9.093025
F00000PKH9,11.895242
0P0001AW6Q,7.3506203
F00000SY4F,7.367197
F00000TQM2,8.689434
0P0000XN9W,18.457663
F00000R6PB,9.777611
0P0000N8RA,8.906328
F000010C12,10.518738
F000000ASM,8.827794
F0GBR06OFX,11.5017
F00000QNWT,8.212272
F0000020S6,10.120616
0P0000JWM9,10.274358
F000005OM7,6.9474196
F000013L81,10.320089
0P00016SPX,16.111359
F0GBR04N8R,11.568777
F00000W3RG,9.643763
F00000V7T1,5.0469637
F00000PXFC,5.220143
F00000Q64F,10.81903
F000010ABA,8.61467
0P0001A3TW,8.675812
F00000YIGC,9.7179985
F00000OUU0,7.5224986
F0000005ZA,6.9776587
0P00013WPO,7.9062557
F00000LODL,9.393307
F0GBR04ARL,6.9758053
0P0000KWRC,7.956752
F00000P8QG,14.295885
F00000YCD7,3.3083923
F0GBR06FO5,11.915544
0P0000ZFA0,9.584474
F00000461U,8.41866
F0GBR054S7,9.897671
F0GBR06XRP,9.170187
F000002TBJ,9.173266
F000000OUS,16.057951
F00000QTRA,8.936264
F00000JUH3,14.294649
0P00017T4T,6.683008
F00000UH6N,15.553798
F00000M9M1,15.803618
F00000WOFC,9.454651
0P0000N6M5,15.175646
F00000UH6T,8.267086
0P0001EF0J,10.94405
F0000004K6,7.9914904
0P00017W41,11.058943
F00000PWRI,9.523311
F00000LOE5,9.60106
F0GBR069D1,12.558794
0P00000KG8,6.535323
F00000XGRS,10.852654
F0GBR06IWJ,6.6897497
F0GBR04DQO,9.133511
F00000JZKR,10.329718
F00000PZDN,10.639448
F00000W1OZ,8.219868
F00000TVKO,10.515127
F0GBR04RUC,7.7989216
0P0001A1YY,8.255825
0P0001477K,7.618523
F00000RJA3,11.816531
F00000SJWM,12.22197
F0GBR04SNK,13.851487
F0GBR04V83,9.684756
F0GBR054AS,13.922089
F0GBR06O1O,8.365894
F00000SX1T,9.20789
F0GBR04C4A,12.156918
F0GBR04TBL,9.567722
F00000VIEO,8.959428
F00000S8GN,9.394703
0P0000LZZC,9.5301075
F00000YKJ5,8.620219
F00000WL1L,6.097982
F0GBR04ADB,8.454528
F00000W6US,8.943251
F0GBR066YF,7.6303005
F0GBR05AFT,10.346019
F000002BRJ,12.552879
F00000PFG8,9.134623
F00000OSWC,11.283022
F00000YQH3,8.699314
0P000019TX,12.723981
F00000WQBR,14.11933
0P00000KG0,11.505603
F0000021OO,12.999017
0P0000KLDO,9.437204
F00000P7RK,10.229638
0P0001F1V6,7.4590945
0P00016TAF,6.516007
F00000XNF3,11.496645
0P000132FU,8.74299
F00000PXI2,13.415639
F000000JZ3,7.007907
F00000NESU,11.1586895
F00000PBKD,9.681064
F0GBR04H9O,9.581715
F00000ZKJ7,9.803887
F000005O6U,8.789138
F00000QTRX,18.926
F0GBR04LHJ,8.565729
F00000XFR1,12.313102
0P0000XFDB,10.286802
F0000000VR,15.536909
F00000OZF1,9.404611
F00000099Q,6.7065372
F00000VHS6,6.691432
F0GBR06OV3,11.174232
F00000OXMB,10.577746
F00000O61Y,7.750187
F00000QTS4,8.543394
F00000TXY9,8.844756
F0GBR06J8G,8.332756
F00000OPY9,4.305355
F00000PTJC,8.52712
0P0001039O,16.11177
F000011TLB,7.5465665
F0000102K2,15.452029
F0GBR04DJO,8.836939
F000011D5T,14.821498
F00000ZISA,8.570075
F00000YQFC,8.916424
F00000XDY9,12.229454
F0GBR06EW8,7.868521
F000000AW7,12.830446
F00000VDRH,9.091572
F00000LOB2,9.552096
F000002KSU,8.981176
F0GBR04TSB,5.7596745
F0GBR04WIC,7.9836597
F00000LODF,9.29984
F0GBR06GID,12.209141
0P0001BKZG,10.556833
F000002IRC,6.3647833
F00000MEXK,7.70982
F000011RII,9.2762985
F0GBR04KMV,11.750362
F00000OEPS,6.344978
F00000TV2B,25.336924
F00000PXKF,2.7219775
F00000MEQK,8.813393
F00000XJDY,9.919524
F0GBR04D1A,13.045364
F00000ZEJ8,10.640129
F00000VIEF,8.95305
0P000153I6,6.483464
F00000283E,10.69561
F00000SK38,10.3943615
0P0000N0DR,4.1849604
F0000028U6,12.375914
0P00012HHA,10.8701
F00000OUR5,9.273473
F00000OSVD,8.673407
F00000V9H0,10.413042
F00000S86S,8.875289
F00000YMBB,17.227999
F000010UCF,11.430739
F00000PXHV,7.7350655
0P0000N68X,9.314967
F00000P0QK,10.526065
0P0000NBFP,13.251506
0P00001AN5,7.1704254
F00000P2VY,9.269018
F0000022QQ,13.767111
0P0000X9H8,5.161466
F0GBR06FXB,10.744534
F00000OOLN,9.591797
F00000YIG8,8.417655
FOGBR05KLL,10.501748
F00000X7BT,8.642666
F00000W01C,11.295072
F00000OEGD,9.877615
0P00013LFH,8.751356
F00000OQA5,9.216478
F00000X6VN,7.222684
F00000SCIZ,9.511733
F00000PEGD,9.423066
F00000GUOW,11.684432
F000000RTK,8.391184
F000002IQK,12.491581
F00000YRQR,8.852143
0P000134SF,8.753257
F0GBR04MNA,10.6268425
0P00017ZGU,9.892005
0P0000N6J5,10.719766
F00000OZTX,6.1974216
F00000Q5OJ,7.3702917
0P0000ZEUH,9.384502
F0000045O7,9.435481
0P0000NIEH,9.432042
F00000ZQ25,8.322447
0P00014DLH,11.956789
0P0000L33Q,9.266147
F00000P30T,7.5378313
F0GBR04S4N,12.079159
F00000QECQ,10.309785
F00000WLLM,12.586407
F00000Z73R,9.212215
F00000QTTD,8.9330845
F00000TE6W,9.872985
F0GBR04CPQ,7.3966866
F00000LO7Z,10.223868
F00000XS0D,10.541143
F00000TJD7,11.719876
F00000VA6C,4.3422995
F00000W5JH,9.290865
F0GBR064NW,9.790106
F000001XA4,8.777879
F00000MMRV,7.1735578
0P00016CZ8,6.5538154
0P0000IUUF,12.939079
F0GBR04EAV,8.167621
F00000MWK2,11.278955
F0GBR05B2Q,9.9951315
F00000PHFN,8.918064
F00000YJYY,10.181808
F00000OO5L,7.461697
F00000W8MY,7.974624
F00000SSTM,5.7780356
F00000YSDB,8.655392
F00000SK41,8.3492775
F00000QJ3Y,14.363551
F00000Y850,9.25945
0P0001ANGT,11.340814
F00000SK3R,10.44991
0P0001CX9D,6.060545
0P0000N6CW,7.6861467
F00000QIP7,7.8113036
F0GBR064NV,9.775123
F0GBR04HO1,8.5144615
F00000VCZR,9.5358515
F00000U2AT,9.13594
F00000099M,9.948794
0P0000SIGV,9.69889
F0GBR04DZ5,11.52974
F0GBR04M0F,16.500763
F00000OU7L,9.809772
F00000SJZ1,7.3736553
F0GBR06HY0,7.269067
F00000WUQT,9.527013
0P000153HO,9.2779455
F00000022J,10.378436
F00000U45N,7.0997868
0P0000OMTC,14.632153
0P0000UG5D,8.643221
0P0001AP9A,8.791519
0P00016NEW,8.083975
0P0000J0NO,11.180049
0P00017G5Q,11.098051
0P0001CRKJ,8.617964
F0GBR04V81,9.474753
0P0000ZVJL,18.055294
F00000Y4P2,10.698861
F00000M9ZO,13.527834
F0000006QG,8.256486
0P00017NJL,13.164328
F000014I6M,7.521876
F00000XYV2,12.068191
F0GBR06OW0,6.113434
F00000QTM9,7.6619086
0P0001F1DW,8.964495
0P00016ZI0,7.8989363
F000010P2C,14.5728855
F00000YRHY,8.537311
F0GBR04IB0,10.6407995
F000005GUG,11.442356
F00000P5YW,9.690452
F00000LJZ7,10.771745
0P000131H8,22.550983
F00000V4JX,11.807341
F000002P4J,6.0667357
0P00014ITS,7.0137997
0P00001PIM,7.0068817
F0GBR04VRT,12.783076
0P00010222,18.744205
F000000L7M,9.290674
F0GBR04B81,21.299086
F0GBR06KPV,7.6389894
F000013T1U,9.883116
F000005IX8,10.308668
F00000S5VI,8.846576
F000001VP5,11.484316
F00000P7MR,9.571133
F00000M7S7,7.3516254
F00000ZDVD,7.3190804
0P00016T3V,9.170279
F00000SPTP,7.3518977
F00000NOEA,8.557412
F0GBR04S58,12.543332
F00000SGUN,8.828047
F00000MCE3,11.27847
0P00012S7D,6.66312
F000002SMU,10.457562
F00000P8AR,15.398756
F00000OOR7,10.382246
F000010EMU,9.899885
F0GBR06XQO,4.776252
F00000VHBM,28.506845
0P0000N6PK,9.650618
F00000J3NS,8.632633
F00000JSYT,11.219719
F00000ZQFB,17.746475
F0GBR04TSF,14.624692
F00000O7HZ,7.739307
F00000MO0R,9.733051
F0000003Q7,10.211506
F0GBR04W6Z,10.142604
F00000U4I1,9.600391
F000000LD1,12.243635
F00000MWSY,11.628809
F00000W7CR,12.290103
F00000PXFL,12.584157
F00000WWTA,9.631975
0P0000SX30,11.836025
F0GBR04EBD,14.339602
0P0000M2VW,9.004108
F0GBR06806,14.574563
F00000Y660,3.1404757
F0000139KH,8.028233
F00000YXNM,5.574905
F000001VR5,12.3260565
F00000OB85,10.895168
F0000007OS,17.218779
F00000WAYZ,8.994014
F00000UDM2,9.485517
F00000244P,12.649967
F00000YPQR,9.348781
F000005O6P,9.095724
0P00016SKO,10.390293
F00000XYQV,6.079791
0P00016T2Z,3.6247413
F00000O9KW,8.913997
0P00016T7U,6.280105
0P000132H6,13.174133
0P00001R7S,13.271412
F00000OXIS,7.584437
F00000YX7C,8.926028
F00000SVCI,7.1707106
F0GBR04RRQ,12.619496
F000010A4V,9.80166
F0GBR04D8D,9.922872
0P0000NN9U,8.693029
F000013DKU,11.460585
F00000PA7I,9.035297
0P0001AP9H,11.131551
F0000003CR,13.336949
F00000VM8K,10.414379
F00000Z0AK,15.142529
0P0001670T,19.938927
0P0000UVZC,9.197467
F000000115,10.080342
F00000YNEY,6.257255
F000002572,9.6398945
F00000WA2S,12.173317
0P000132J1,16.248276
F0GBR06G72,10.63596
F0GBR06X0B,28.5646
F0GBR04WIF,9.756483
F00000QJKH,10.485871
F00000Y5IV,7.357198
0P0000SR4W,9.397375
F00000OXGV,9.955406
F00000WA59,7.1521664
F00000J43T,7.090179
F00000Y5GV,10.442897
F000000JK3,10.944647
0P000094CM,14.14736
F00000ZF7A,10.481451
0P0000M86J,6.0106573
F00000EXOR,26.540771
F00000H3UO,15.947509
F00000YSZZ,8.688165
F000002458,9.92497
F00000OCSM,6.8355494
F00000NAIF,6.6926155
F00000ZP6L,12.231449
0P00001AIF,5.6881433
F00000UMTC,12.268344
F00000LWRS,10.550127
F00000XASU,9.216153
F00000LNAE,10.69042
F00000RM5B,10.943161
F00000ZP8Y,13.258159
F000002Y9L,18.978403
0P0001C5SM,10.261146
0P0000MOCB,5.465774
F00000V332,9.1073065
0P0000JP7R,11.430253
F00000ZWRN,9.946979
F0000020SJ,10.517105
F00000MX2X,6.420225
0P00016SVT,4.9626594
F0000040OR,18.684305
0P0001B4ZM,8.268076
F000001GTH,10.258944
F0GBR06M4B,11.086501
F0GBR06JIS,7.811157
F0GBR04S75,9.214893
F00000ZHP7,12.690529
F0GBR04CVW,11.790567
F00000Z53B,15.634799
F00000MTBA,10.951715
F00000QTGW,8.934021
F00000PXER,9.464438
F00000SYA0,9.189955
F00000MMLY,11.760333
F00000SK4A,11.35619
F00000P0VF,8.67566
F00000OBJF,7.530165
0P0000Q5LP,10.224729
F00000YRQK,8.264714
F0000009IV,9.501521
F00000NRH7,8.295555
F0GBR06HVF,12.42007
F00000OEPZ,16.695274
F0GBR04AG3,9.045846
F00000MKF0,6.824193
F0GBR04SCX,7.628263
F00000YCDL,8.674823
F000000S5E,7.5357466
0P00001AW0,16.259161
F00000Y4OG,18.222425
F00000ZCU4,9.55388
F00000PXHA,11.99655
F00000U4I2,9.597242
0P00014GY5,7.476621
F00000IQR0,13.771748
F0GBR05XBD,10.194493
0P0001D4IV,9.103883
F0GBR04EV4,13.416716
F00000HLGE,7.4447985
0P00017VK4,7.2508564
F00000QCDY,10.054588
F00000T8D0,7.3569093
F00000MA8J,9.315177
F000000KBH,9.404571
F00000TVH9,10.311046
F00000NISQ,5.6802664
F00000PJ01,6.435231
0P00016SUC,10.914507
F00000YCU3,12.870603
0P0001342N,4.751829
F0000000RN,10.555448
F00000QP6R,14.791194
0P000151TI,9.178308
0P0000ZQNV,6.4632287
F00000OYNX,8.7300825
0P0000RTGW,8.369741
F00000Q0EW,9.449496
0P00015YTQ,11.400164
F00000NRBR,8.6694
F00000NQ9X,12.986576
F00000NZN0,9.483197
F00000HHG0,10.409449
F00000OZ67,9.006102
F00000OZ46,11.038456
F000000F5W,15.105946
F00000VT1M,9.658764
F000000OUH,22.881502
F00000QU99,10.589329
F00000MMKP,15.650045
F00000U623,12.678376
F00000HKRN,12.321878
F00000JUHW,10.559949
F000005HDR,11.080535
F00000OUYE,8.971922
F000000GXT,7.3019066
F0GBR050CS,9.356893
F0000003JM,9.440779
F00000PE5O,8.853541
F00000YXWT,5.5151715
0P0000HYCK,10.017665
F00000JSAB,7.12273
F00000NBYJ,8.861456
0P0001D5HX,18.37183
F00000LKIG,13.934765
F000002NU7,6.349421
F00000UIL6,10.248664
F00000NAFU,7.034977
F00000W8PO,10.115062
0P00016ITA,4.6016626
0P00015XJ8,10.44468
F00000OZTZ,7.425356
F0GBR06M7Z,8.907664
F0GBR050AY,6.048944
0P0000G89Y,10.508744
F0000022BB,7.3065276
F0GBR04CEB,9.252055
0P0001D5IN,8.8622675
0P0001CX9E,6.7275276
F00000JNR7,11.775773
F000013T1N,9.919984
F0000000L0,12.470894
0P0000SX3P,7.00414
0P00014ITV,9.155316
F00000Q4AX,8.667561
F00000P9GO,5.2328305
F00000OTU1,7.862997
F00000YD2R,6.4008536
0P0000J112,7.4586544
F00000Z1OU,13.6383505
F0GBR06GT6,9.565271
F0GBR069XB,7.547409
0P00016NEX,9.323695
F0000112TP,6.354362
0P0001AJ4K,13.482189
F00000QILU,14.194163
F00000YCQT,11.523529
F00000MZFH,8.663523
0P0001D4IY,10.479038
F00000UIDF,8.846434
F00000PA7H,9.073428
0P00016SPS,9.184464
F00000YKLS,9.31487
F00000QJ5A,7.960843
F00000ME7F,10.500127
0P00016SWE,18.264381
F00000YG9H,8.3949795
F00000X57E,6.635237
F0GBR04AUX,15.908369
F000001XHJ,12.986865
F000010P2S,8.561474
F00000T343,18.496033
F00000O3W4,8.739635
F0GBR06O0X,9.5434065
F00000VBON,9.833514
F00000OYE4,13.154368
F00000PLJB,8.703922
F0GBR05512,11.214555
F00000H6EL,10.605586
F00000P0EU,9.022412
F0GBR06C7K,12.112256
0P00016N3Q,8.564965
F00000T5QL,7.4481874
F00000Y0Q5,7.4987617
F0000025OG,9.894219
F00000JWLI,17.106638
F0GBR051NK,11.47533
F00000J5I1,7.6399207
F0GBR04SG5,19.36704
F00000X5CJ,9.110228
F0GBR06OGY,5.6505346
0P0000SJP8,9.0326
F00000YD2Q,6.4008536
F00000ZFZE,8.500637
0P0001CLYS,6.6579385
F000000FEP,24.14296
F00000YHW4,7.39742
F00000YXWR,5.9604707
F00000W3OF,8.51963
F0GBR06FY1,10.334714
F00000XIYX,9.188238
F00000YME0,5.79
F00000OYNM,5.2773566
FOGBR05U56,9.693493
F0000002PO,10.813634
F000005I4R,3.8203838
F00000XS0G,10.113315
F00000VWYU,6.6438336
F00000QHNC,17.964079
0P0000X05I,5.8986883
F0GBR04BBY,10.825219
F00000PY81,14.299001
F00000SSUL,10.580628
F00001431P,18.281439
F0000002SC,11.029601
F00000SJSM,9.673152
F0GBR04ELG,6.845135
F000000NWQ,10.223074
F00000TJD0,10.229129
0P0000IWNB,5.229705
F000001AE2,8.129546
F00000QTTK,19.584887
0P0000UVZI,8.955668
F00000ZF2U,27.489923
F0GBR04N99,9.036569
0P00017NJP,13.178075
F000000QTT,8.918426
F000014PEW,7.0879483
F00000LODV,9.585322
0P00000K7S,17.09436
F00000WHUA,9.314041
F00000Y0PK,14.726601
0P0000KNQL,5.0015497
F00000S0G6,10.33125
F00000W4N3,10.813492
F000010L66,8.537789
F00000M8J4,7.654122
F00000SSRG,18.363844
F0GBR04MY0,8.998282
F0GBR06FYI,12.978991
F0GBR04F0R,8.499106
F00000YEFI,6.7071605
F0GBR04LGV,12.598555
F0GBR04C35,10.722697
F00000XAQK,9.136249
F00000YWSZ,11.388438
F00000VZGK,10.232768
F00000VBU0,8.916694
F00000WW0W,10.396286
0P00017CI2,8.502061
0P00017NJN,6.250709
F000002QXN,15.454674
F00000QIT2,7.7498364
F00000PG20,9.387997
F00000YLY5,9.507329
F0GBR04EP4,19.538397
F00000MEXN,10.603558
F00000UDK6,17.536436
F0GBR05395,9.530861
F0GBR05VCQ,9.648463
F00000Y9YT,10.503556
0P0000UVZJ,8.834149
F0GBR05PUA,12.3720665
F000013L9W,8.008862
F00000WNYS,9.28642
F00000OO8U,9.153866
FOGBR05JY6,13.42718
F00000U55X,13.444489
F00000NKAD,7.2089977
F000000L86,8.247658
F00000OTJI,10.057904
0P00013LPD,8.278153
F0GBR04BVW,9.728262
F00000OQOI,17.339575
F0GBR04TX1,13.071688
F0000118JI,10.489884
F000003THQ,6.654153
F00000GVOY,6.527893
F0GBR04GHM,7.2564554
F00000JUKD,9.672899
F0GBR05SLX,8.992972
F0GBR05ATP,9.174679
F00000TFHC,10.042206
F00000XD0V,9.317698
0P00018CYH,8.293476
F000010L4Z,12.079536
F00000QBO2,9.443267
F00000ZHJV,8.117785
F0000000K5,11.185601
F00000WM3Y,11.827385
0P00015QB1,21.072138
F000010BBK,8.832912
F000010EMT,10.203846
F00000MWJY,13.066103
F0GBR050LT,12.919405
0P0001EHTB,6.2230616
F0GBR06K9W,8.741554
F0GBR06IK2,9.088571
F00000Y4YN,11.695903
0P0000N6LP,15.73694
F0GBR04SGH,15.12054
F00000SX23,11.376274
F0GBR04HVM,13.059724
F00000PJ3E,8.980816
F0GBR06JPR,9.800574
F0GBR04RVD,11.118979
F000000NWU,10.51156
F0000045K2,9.090011
F00000Z4PN,8.215851
F00000UOCP,8.896207
0P0000OODR,9.772466
F00000S6F1,12.134271
F0GBR06IKO,9.167265
0P0001CLZB,9.161407
F00000T2A4,6.794096
F00000U4PW,9.672113
F0GBR04ELE,10.213003
0P0001EF0I,10.252525
F00000WG97,12.916265
F00000MR1W,7.0947275
0P00016Z6B,10.45541
F00000P9YJ,22.331057
0P00000MRP,12.635529
0P0000NN9W,11.910581
F00000LWTH,11.141414
0P0000YYFG,15.277333
F000000F7T,8.031225
F00001100C,5.9799027
F00000XC53,8.5531
0P0000Y5NI,12.445343
F00000JRWX,8.96453
F00000QGYS,8.853596
F00000QP19,8.313407
0P0000SM1A,5.6975327
F00000S6EE,9.78219
F00000P0VD,27.681236
0P00011EXQ,8.811877
F00000XQLZ,10.953165
F0GBR04G0H,10.093025
0P0001JYDI,9.460042
F0000008QF,9.381005
F0GBR06HT6,10.426521
F0GBR04VA0,12.844338
F00000SKX8,10.176181
0P0001CKO3,11.880388
F00000YZBE,10.475849
F00000Z9WB,11.596433
F000002JUQ,10.028351
0P0000M80I,13.38275
F00000QKGA,9.9118185
F00000X4G9,9.135313
F00000QAKK,10.956557
F00000PVHB,9.544484
0P000094CL,7.474407
F0000005YJ,9.77778
0P0001JSP8,8.766584
0P0001A1JN,7.9909115
F000000LJE,24.430208
F00000MHJE,6.8847055
0P00016T40,9.369359
F00000VF13,9.820905
0P00014L5C,8.468232
F00000OU7O,12.03753
F00000X3FX,11.295313
F000000JRW,11.289446
F00000VDIF,9.19405
F0GBR04IBY,10.4665985
F0GBR06K3D,9.847045
F00000YQH7,13.471333
F00000WT7D,11.237242
F0GBR06DAF,5.7000318
F0GBR06L2K,9.801065
F0GBR04SWV,13.77379
F00000OTJH,10.095252
F000014I6I,8.650891
F00000UIHS,8.790079
F000005F1C,10.153578
F0GBR06IGV,8.672142
F00000Y96Z,10.321439
F00000PLJ2,7.5305185
0P0000N5F5,10.266939
F00000VDJW,8.306346
F00000QIFN,22.136845
F0GBR04RYR,11.85876
F00000MWI7,8.155398
F00000025B,7.5947065
F00000LQWG,12.213771
0P00014B9J,8.222882
F0GBR04VDC,8.909441
F00000YNJT,10.190748
F0GBR06M4I,9.6962595
F0GBR06G74,10.528317
F0GBR06O3Q,6.8994355
F00000OYWF,9.757436
F000013ESA,7.1108637
F00000NXR1,13.0445
F000002IZ8,11.08166
F00000W29L,9.914401
F0000000K0,10.4729595
F0GBR04S4W,15.755112
F00000OJM3,6.073598
F00000OTTZ,6.7197566
F00000WOOC,9.689387
F0GBR06KHB,7.472716
F0GBR06TY2,11.44594
F0GBR069YZ,13.654285
F00000YWMZ,8.451456
F00000EXOK,9.514101
F00000MWVO,9.339943
F0GBR05ZVX,8.84132
F00000WQ4I,5.916723
F00000UNFP,8.617627
F00000MPLC,12.246095
F00000QFM7,10.282405
0P0000GH3F,15.95517
0P0000X05F,8.778518
F0GBR063WB,8.976477
F000000L6M,9.772411
F000011S16,10.5697775
F00000T2A3,7.0052085
F00000O6XC,9.798113
0P0001H334,5.320993
F00000OVCT,8.132136
0P0001FKA6,6.180657
0P0000WX70,16.503914
F0000025OI,10.949848
F00000PMQM,9.734005
F00000OSTW,5.8600116
F00000PBGB,9.736269
F000000PC8,10.607618
F00000TH55,9.132165
F00000UKRK,13.542579
F00000PXHN,9.906549
F0GBR04KPS,10.367994
F00000QJ4V,7.8843284
F00000SJYS,9.519773
0P00016SUQ,4.610102
F00000QADJ,12.763752
F00000W90O,10.150066
F0GBR04FIW,8.745856
F0GBR04OD3,9.6193495
F00000VP09,10.610672
F00000Q8RN,10.854211
0P0000N66F,9.505834
F00000LS3P,8.569461
F0GBR052I8,9.010917
